village_code,object_id,block_code,block_name,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
380363,21-370-03312,3316,BIJEPUR,120.0,128,3,2,10.0,50
380389,21-370-03316,3316,BIJEPUR,2.0,50,3,2,2.0,2
380390,21-370-03316,3316,BIJEPUR,65.0,170,3,2,0.0,5
380409,21-370-03316,3316,BIJEPUR,105.0,273,3,2,0.0,5
380406,21-370-03316,3316,BIJEPUR,481.32,1076,3,3,86.0,48
380408,21-393-03284,3316,BIJEPUR,49.38,150,3,3,0.0,16
380388,21-370-03316,3316,BIJEPUR,219.0,253,3,2,0.0,18
380407,21-393-03284,3316,BIJEPUR,234.0,332,3,2,0.0,26
427014,21-396-03556,3549,GUDARI,50.0,114,2,2,5.0,3
427929,21-397-03518,3521,TENTULIKHUNTI,603.07,279,4,4,260.0,0
427944,21-397-03518,3521,TENTULIKHUNTI,592.34,309,4,2,0.0,26
427928,21-397-03518,3521,TENTULIKHUNTI,552.86,382,4,2,53.0,25
408696,21-387-03544,3544,PIPILI,0.3,188,4,2,10.0,4
408698,21-387-03544,3544,PIPILI,0.5,253,3,2,2.0,2
408714,21-387-03544,3544,PIPILI,0.1,9,3,2,1.0,1
408697,21-387-03544,3544,PIPILI,0.4,200,4,2,5.0,1
408693,21-387-03544,3544,PIPILI,0.4,348,3,2,5.0,2
408694,21-387-03544,3544,PIPILI,40.0,396,3,2,5.0,1
408741,21-387-03544,3544,PIPILI,40.0,150,3,2,10.0,10
408750,21-387-03544,3544,PIPILI,200.0,277,4,2,0.0,15
408748,21-387-03544,3544,PIPILI,20.0,75,3,2,0.0,8
408747,21-387-03544,3544,PIPILI,40.0,42,4,2,0.0,10
408739,21-386-03460,3544,PIPILI,30.0,80,4,2,10.0,3
408740,21-387-03544,3544,PIPILI,600.0,432,4,2,20.0,25
408743,21-387-03544,3544,PIPILI,96.0,96,3,2,92.0,8
401541,21-382-03402,3402,RASULPUR,2.0,156,3,2,0.0,1
401099,21-382-03402,3402,RASULPUR,1.0,216,2,2,0.0,1
408738,21-387-03544,3544,PIPILI,325.0,286,4,2,50.0,12
408742,21-387-03544,3544,PIPILI,200.0,149,4,2,10.0,5
408749,21-387-03544,3544,PIPILI,120.0,99,3,2,10.0,10
408705,21-387-03544,3544,PIPILI,50.0,1063,4,2,1.0,1
408712,21-387-03544,3544,PIPILI,40.0,81,4,2,20.0,5
408756,21-387-03544,3544,PIPILI,20.0,21,4,2,1.0,1
404515,21-384-03281,3281,KISHORENAGAR,1.0,89,5,4,0.0,77
404563,21-384-03281,3281,KISHORENAGAR,1.0,354,3,2,0.0,0
404527,21-384-03281,3281,KISHORENAGAR,1.0,93,4,2,0.0,2
404529,21-384-03281,3281,KISHORENAGAR,1.0,15,3,4,0.0,5
404518,21-384-03281,3281,KISHORENAGAR,1.0,58,5,4,0.0,0
404523,21-384-03281,3281,KISHORENAGAR,1.0,1,3,4,0.0,0
404519,21-384-03281,3281,KISHORENAGAR,1.0,49,4,4,0.0,0
404516,21-384-03281,3281,KISHORENAGAR,1.0,13,5,4,0.0,5
404581,21-384-03281,3281,KISHORENAGAR,61.5,105,3,2,0.0,0
404554,21-384-03281,3281,KISHORENAGAR,142.0,225,3,2,0.0,5
404553,21-384-03281,3281,KISHORENAGAR,95.0,50,3,2,0.0,2
404579,21-384-03281,3281,KISHORENAGAR,99.75,165,3,2,50.0,5
404580,21-384-03281,3281,KISHORENAGAR,93.4,157,3,2,0.0,3
404582,21-384-03281,3281,KISHORENAGAR,71.66,123,3,2,0.0,7
404753,21-384-03281,3281,KISHORENAGAR,480.9,103,3,4,0.0,25
404616,21-384-03281,3281,KISHORENAGAR,8.0,6,3,4,0.0,6
404757,21-384-03281,3281,KISHORENAGAR,101.14,14,3,4,0.0,2
404664,21-384-03281,3281,KISHORENAGAR,163.02,36,3,4,0.0,4
404764,21-384-03281,3281,KISHORENAGAR,90.12,17,3,4,0.0,3
404744,21-384-03281,3281,KISHORENAGAR,163.02,57,3,4,2.0,4
404725,21-384-03281,3281,KISHORENAGAR,218.03,147,3,4,20.0,5
421190,21-393-03295,3295,SAINTALA,200.0,1200,2,2,500.0,200
421125,21-391-03331,3295,SAINTALA,90.0,287,3,2,42.0,5
421127,21-393-03289,3295,SAINTALA,50.0,183,3,2,45.0,6
421131,21-393-03295,3295,SAINTALA,15.0,74,3,2,45.0,3
421068,21-393-03295,3295,SAINTALA,20.0,190,3,4,0.0,12
421133,21-393-03295,3295,SAINTALA,65.0,210,3,4,0.0,20
404713,21-384-03281,3281,KISHORENAGAR,313.772,151,3,4,8.0,17
404754,21-384-03281,3281,KISHORENAGAR,177.77,63,3,4,0.0,2
404593,21-384-03281,3281,KISHORENAGAR,626.0,279,3,2,0.0,0
404592,21-384-03281,3281,KISHORENAGAR,300.16,110,4,4,0.0,0
404598,21-384-03281,3281,KISHORENAGAR,200.0,90,4,4,0.0,0
404588,21-384-03281,3281,KISHORENAGAR,200.0,119,3,4,0.0,119
404590,21-384-03281,3281,KISHORENAGAR,300.46,101,3,4,0.0,0
404587,21-384-03281,3281,KISHORENAGAR,81.13,230,4,2,0.0,230
404591,21-384-03281,3281,KISHORENAGAR,150.13,75,3,4,0.0,75
404597,21-384-03281,3281,KISHORENAGAR,200.61,98,1,2,0.0,21
404595,21-384-03281,3281,KISHORENAGAR,60.0,17,1,2,0.0,1
404599,21-384-03281,3281,KISHORENAGAR,30.14,26,1,2,0.0,2
404594,21-384-03281,3281,KISHORENAGAR,35.0,207,1,2,0.0,12
404538,21-384-03279,3281,KISHORENAGAR,63.6,198,3,3,0.0,8
404539,21-384-03279,3281,KISHORENAGAR,10.9,18,3,2,0.0,2
404536,21-384-03279,3281,KISHORENAGAR,10.6,17,3,2,0.0,2
404542,21-384-03279,3281,KISHORENAGAR,18.5,49,3,2,0.0,0
404537,,3281,KISHORENAGAR,49.6,157,3,3,0.0,6
404540,,3281,KISHORENAGAR,28.6,177,2,3,0.0,5
421135,21-393-03295,3295,SAINTALA,65.0,198,3,4,40.0,10
421130,21-393-03295,3295,SAINTALA,325.0,540,3,4,20.0,60
421203,21-393-03297,3297,TUREKELA,30.0,10000,1,2,65.0,5
421202,21-393-03297,3297,TUREKELA,2.0,198,2,2,35.0,5
421132,21-393-03295,3295,SAINTALA,0.71,98,3,4,0.0,7
421134,21-393-03295,3295,SAINTALA,45.0,160,3,4,0.0,15
394527,21-378-03324,3324,BHANDARIPOKHARI,30.0,133,3,3,2.0,0
394532,21-378-03324,3324,BHANDARIPOKHARI,30.0,124,3,2,21.0,0
400781,21-382-03401,3401,KOREI,57.0,48,3,2,0.0,5
394492,21-378-03324,3324,BHANDARIPOKHARI,9.2,161,3,3,45.0,29
397047,21-379-03438,3438,MAHAKALAPADA,342.0,630,4,2,0.0,5
397055,21-379-03438,3438,MAHAKALAPADA,4.0,155,4,2,0.0,15
397048,21-379-03438,3438,MAHAKALAPADA,2.0,90,4,2,0.0,2
397056,21-379-03438,3438,MAHAKALAPADA,100.0,108,4,2,0.0,8
397057,21-379-03438,3438,MAHAKALAPADA,100.0,109,4,2,2.0,1
396955,21-379-03438,3438,MAHAKALAPADA,2.0,138,4,2,50.0,5
396953,21-379-03438,3438,MAHAKALAPADA,2.47,225,5,2,10.0,6
408856,21-387-03544,3544,PIPILI,2.0,359,4,2,200.0,10
408862,21-387-03538,3544,PIPILI,1.8,146,4,2,2.0,2
408822,21-387-03544,3544,PIPILI,1.0,60,4,2,1.0,20
394544,21-378-03324,3324,BHANDARIPOKHARI,58.69,95,3,3,28.0,28
394545,21-378-03324,3324,BHANDARIPOKHARI,38.2,84,3,3,29.0,32
394493,21-378-03324,3324,BHANDARIPOKHARI,34.25,144,3,3,38.0,31
394547,21-378-03324,3324,BHANDARIPOKHARI,98.2,516,3,3,45.0,48
394548,21-378-03324,3324,BHANDARIPOKHARI,45.69,177,3,3,19.0,1
397356,21-380-03388,3388,ERASAMA,201.18,150,3,2,140.0,10
408860,21-387-03544,3544,PIPILI,5.0,61,4,2,2.0,1
408859,21-387-03544,3544,PIPILI,2.0,229,4,3,1.0,5
421207,21-393-03297,3297,TUREKELA,2.0,170,2,2,25.0,2
421208,21-393-03297,3297,TUREKELA,2.0,795,2,2,25.0,2
421204,21-393-03297,3297,TUREKELA,25.0,115,2,4,25.0,1
394691,21-378-03327,3327,DHAMANAGAR,1.0,80,5,4,1.0,10
394681,21-378-03327,3327,DHAMANAGAR,425.0,579,3,3,25.0,15
394680,21-378-03327,3327,DHAMANAGAR,50.0,656,3,3,25.0,25
394682,21-378-03327,3327,DHAMANAGAR,25.85,142,3,3,1.0,2
421233,21-393-03297,3297,TUREKELA,99.0,503,2,4,4.0,7
421206,21-393-03297,3297,TUREKELA,100.0,251,2,2,5.0,3
421205,21-393-03297,3297,TUREKELA,90.0,201,2,2,4.0,2
421232,21-393-03297,3297,TUREKELA,80.0,185,2,4,5.0,2
420880,21-393-03297,3297,TUREKELA,25.0,300,2,4,25.0,2
420879,21-393-03297,3297,TUREKELA,25.0,255,2,2,25.0,2
420866,21-393-03297,3297,TUREKELA,25.0,330,3,2,2.0,2
420865,21-393-03297,3297,TUREKELA,25.0,205,2,2,2.0,2
420881,21-393-03297,3297,TUREKELA,25.0,150,2,4,1.0,1
395297,21-378-03327,3327,DHAMANAGAR,0.5,254,2,4,15.0,25
394663,21-378-03327,3327,DHAMANAGAR,0.5,134,3,4,60.0,100
395299,21-378-03327,3327,DHAMANAGAR,150.0,35,3,2,0.0,20
395294,21-378-03327,3327,DHAMANAGAR,400.0,450,3,2,300.0,400
404741,21-384-03281,3281,KISHORENAGAR,286.37,441,4,2,441.0,150
404758,21-384-03281,3281,KISHORENAGAR,43.0,7,4,2,7.0,0
404729,21-384-03281,3281,KISHORENAGAR,36.53,59,4,2,58.0,0
404742,21-384-03281,3281,KISHORENAGAR,150.7,204,4,2,204.0,115
404738,21-384-03281,3281,KISHORENAGAR,70.54,75,4,2,75.0,0
404743,21-384-03281,3281,KISHORENAGAR,168.0,17,4,2,0.0,0
404760,21-384-03281,3281,KISHORENAGAR,20.27,31,4,2,31.0,0
404762,21-384-03281,3281,KISHORENAGAR,46.33,46,3,2,46.0,0
404739,21-384-03281,3281,KISHORENAGAR,40.18,62,4,2,58.0,17
404761,21-384-03281,3281,KISHORENAGAR,60.54,68,4,2,68.0,33
404740,21-384-03281,3281,KISHORENAGAR,98.06,146,4,2,0.0,0
404730,21-384-03281,3281,KISHORENAGAR,179.65,148,4,2,138.0,5
404728,21-384-03281,3281,KISHORENAGAR,110.85,148,4,2,0.0,6
404763,21-384-03281,3281,KISHORENAGAR,30.53,35,4,2,0.0,1
394496,,3324,BHANDARIPOKHARI,48.8,126,3,3,25.0,50
396954,21-379-03438,3438,MAHAKALAPADA,2.47,239,4,2,3.0,10
404726,21-384-03281,3281,KISHORENAGAR,127.31,53,3,4,0.0,8
404746,21-384-03281,3281,KISHORENAGAR,174.0,149,3,2,45.0,5
404724,21-384-03281,3281,KISHORENAGAR,176.89,62,3,4,0.0,4
404723,21-384-03281,3281,KISHORENAGAR,158.85,47,3,4,0.0,5
394546,21-378-03324,3324,BHANDARIPOKHARI,19.88,31,3,3,27.0,28
395318,21-378-03326,3326,CHANDABALI,634.0,476,4,2,0.0,315
395384,21-378-03326,3326,CHANDABALI,6.0,26,4,2,0.0,1
396951,21-379-03438,3438,MAHAKALAPADA,2.47,105,4,2,0.0,10
397072,21-379-03438,3438,MAHAKALAPADA,50.0,207,3,3,0.0,2
397026,21-379-03438,3438,MAHAKALAPADA,50.0,208,2,3,1.0,1
406926,21-386-03460,3530,RANAPUR,9.0,17,2,4,0.0,17
406939,21-386-03460,3530,RANAPUR,15.0,99,5,4,0.0,10
401046,21-382-03397,3400,JAJPUR,150.0,298,4,3,0.0,1
401078,21-382-03397,3400,JAJPUR,28.1,66,4,2,0.0,13
401071,21-382-03397,3400,JAJPUR,28.6,118,4,2,0.0,20
404223,21-384-03278,3278,BANARPAL,100.0,1256,4,2,0.0,12
401972,21-382-03400,3395,BARI,130.0,230,4,2,0.0,104
401921,21-382-03400,3395,BARI,70.0,545,4,2,0.0,165
401919,21-382-03400,3395,BARI,70.0,240,4,2,0.0,139
380712,21-370-03313,3314,BHATLI,403.0,279,4,2,0.0,85
380711,21-370-03313,3314,BHATLI,697.0,524,4,4,102.0,199
380720,21-370-03313,3314,BHATLI,305.0,216,4,2,0.0,58
408347,,3458,BANAPUR,45.111,501,4,3,0.0,10
408348,,3458,BANAPUR,24.12,250,4,3,20.0,1
403515,21-384-03282,3282,PALALAHADA,75.0,58,3,2,0.0,35
403538,21-384-03282,3282,PALALAHADA,415.0,2122,4,3,2122.0,0
403487,21-384-03282,3282,PALALAHADA,2.0,101,3,3,0.0,0
403444,21-384-03282,3282,PALALAHADA,16.0,130,3,2,0.0,60
403445,21-384-03282,3282,PALALAHADA,40.0,100,3,3,10.0,0
403482,21-384-03282,3282,PALALAHADA,12.0,28,3,2,0.0,0
408350,21-386-03458,3458,BANAPUR,0.0,1,3,2,0.0,1
408318,21-386-03458,3458,BANAPUR,2.45,5,3,4,0.0,1
391391,21-377-03303,3303,JALESWAR,60.0,12,3,2,12.0,2
396993,21-379-03438,3438,MAHAKALAPADA,60.0,110,2,3,3.0,1
397035,21-379-03438,3438,MAHAKALAPADA,10.0,210,2,3,7.0,1
396987,21-379-03438,3438,MAHAKALAPADA,60.0,260,3,3,0.0,1
404227,21-384-03278,3278,BANARPAL,139.35,230,4,2,0.0,3
396985,21-379-03438,3438,MAHAKALAPADA,1.0,1,4,2,1.0,1
397042,21-379-03438,3438,MAHAKALAPADA,65.0,213,4,3,4.0,213
396986,21-379-03438,3438,MAHAKALAPADA,150.0,148,4,2,0.0,148
397025,21-379-03438,3438,MAHAKALAPADA,40.0,200,2,3,1.0,2
397043,21-379-03438,3438,MAHAKALAPADA,30.0,34,4,2,0.0,34
397040,21-379-03438,3438,MAHAKALAPADA,80.0,208,4,2,21.0,208
397036,21-379-03438,3438,MAHAKALAPADA,200.0,310,4,2,0.0,310
396984,21-379-03438,3438,MAHAKALAPADA,200.0,137,4,2,50.0,137
397037,21-379-03438,3438,MAHAKALAPADA,350.0,365,4,2,310.0,310
397121,21-379-03437,3438,MAHAKALAPADA,1.1,50,4,4,0.0,20
397106,21-379-03438,3438,MAHAKALAPADA,400.0,400,3,4,0.0,30
397107,21-379-03438,3438,MAHAKALAPADA,300.0,230,3,4,0.0,30
408780,21-387-03538,3544,PIPILI,230.0,120,4,3,68.0,0
408785,21-387-03538,3544,PIPILI,230.0,79,4,3,48.0,0
408778,21-387-03544,3544,PIPILI,199.0,78,4,3,2.0,0
408769,21-386-03464,3544,PIPILI,238.0,80,4,3,65.0,0
408767,21-387-03544,3544,PIPILI,6.0,106,4,3,5.0,0
404774,21-384-03277,3277,ATHMALLIK,110.0,75,4,2,0.0,25
404777,21-384-03277,3277,ATHMALLIK,80.0,25,4,2,0.0,8
399937,21-381-03337,3337,CUTTACKSADAR,190.79,499,1,3,0.0,10
907095,21-381-03337,3337,CUTTACKSADAR,38.0,449,2,3,98.0,2
404108,21-384-03278,3278,BANARPAL,52.6,7,3,4,0.0,3
404652,21-384-03281,3281,KISHORENAGAR,70.0,190,3,2,0.0,0
404651,21-384-03281,3281,KISHORENAGAR,65.5,85,3,2,0.0,0
404649,21-384-03281,3281,KISHORENAGAR,20.0,19,3,2,0.0,0
404648,21-384-03281,3281,KISHORENAGAR,12.0,12,3,2,0.0,0
404645,21-384-03281,3281,KISHORENAGAR,14.0,15,3,2,0.0,0
404653,21-384-03281,3281,KISHORENAGAR,50.52,48,3,2,0.0,0
404647,21-384-03281,3281,KISHORENAGAR,119.0,133,3,2,0.0,0
404641,21-384-03281,3281,KISHORENAGAR,87.53,8,3,2,0.0,0
404650,21-384-03281,3281,KISHORENAGAR,50.77,96,3,2,0.0,0
404644,21-384-03281,3281,KISHORENAGAR,80.98,17,3,2,0.0,0
404642,21-384-03281,3281,KISHORENAGAR,30.5,10,3,2,0.0,0
404646,21-384-03281,3281,KISHORENAGAR,25.89,38,3,2,0.0,0
404656,21-384-03281,3281,KISHORENAGAR,40.16,6,3,2,0.0,0
404643,21-384-03281,3281,KISHORENAGAR,40.99,52,3,2,0.0,0
404545,21-384-03281,3281,KISHORENAGAR,100.6,184,4,4,78.0,1
404548,21-384-03281,3281,KISHORENAGAR,15.98,34,3,4,0.0,2
404546,21-384-03281,3281,KISHORENAGAR,85.0,91,4,4,0.0,5
404585,21-384-03281,3281,KISHORENAGAR,75.0,77,3,4,0.0,2
404544,21-384-03281,3281,KISHORENAGAR,30.61,43,5,4,0.0,0
404589,21-384-03281,3281,KISHORENAGAR,120.81,161,5,4,0.0,2
404535,21-384-03281,3281,KISHORENAGAR,250.37,238,5,1,108.0,5
404524,21-384-03281,3281,KISHORENAGAR,70.0,118,5,4,0.0,0
404534,21-384-03281,3281,KISHORENAGAR,25.98,65,4,4,8.0,0
404549,21-384-03281,3281,KISHORENAGAR,45.12,68,4,4,0.0,0
404513,21-384-03281,3281,KISHORENAGAR,2.58,16,5,4,0.0,0
404550,21-384-03281,3281,KISHORENAGAR,32.1,25,1,4,0.0,1
404547,21-384-03281,3281,KISHORENAGAR,102.13,109,4,4,0.0,2
404533,21-384-03281,3281,KISHORENAGAR,88.69,81,4,4,0.0,2
404755,21-384-03281,3281,KISHORENAGAR,150.0,45,4,4,0.0,15
404625,21-384-03281,3281,KISHORENAGAR,39.0,106,4,2,0.0,11
404668,21-384-03281,3281,KISHORENAGAR,54.0,69,3,2,0.0,1
404671,21-384-03281,3281,KISHORENAGAR,44.0,106,3,2,0.0,11
404722,21-384-03281,3281,KISHORENAGAR,44.0,63,3,4,11.0,2
409412,21-387-03539,3539,GOP,50.0,235,3,2,0.0,160
409484,21-387-03539,3539,GOP,31.0,65,4,2,0.0,40
409416,21-387-03539,3539,GOP,57.0,157,4,2,0.0,110
409414,21-387-03539,3539,GOP,11.4,59,3,2,0.0,26
409485,21-387-03539,3539,GOP,50.0,151,3,2,0.0,78
409408,21-387-03539,3539,GOP,13.0,162,3,2,0.0,115
409480,21-387-03539,3539,GOP,0.0,1,5,4,0.0,1
409407,21-387-03539,3539,GOP,45.0,179,3,2,0.0,102
416946,,3433,TUMUDIBANDH,12.0,10,3,4,0.0,9
409460,21-387-03539,3539,GOP,279.0,1218,4,2,0.0,21
409499,21-387-03539,3539,GOP,235.0,392,1,2,0.0,6
409464,21-387-03539,3539,GOP,14.0,17,1,2,15.0,15
394792,21-378-03323,3323,BHADRAK,20.0,90,3,2,0.0,1
409490,21-387-03539,3539,GOP,55.0,180,3,2,0.0,5
409491,21-387-03539,3539,GOP,60.0,130,3,2,0.0,6
409489,21-387-03539,3539,GOP,0.0,162,3,2,0.0,14
380401,21-370-03316,3316,BIJEPUR,5.0,600,1,4,20.0,1
380399,21-370-03316,3316,BIJEPUR,12.0,400,2,4,5.0,2
380398,21-370-03316,3316,BIJEPUR,25.0,300,1,4,0.0,10
380396,21-370-03316,3316,BIJEPUR,48.0,420,1,4,20.0,3
404672,21-384-03281,3281,KISHORENAGAR,9.0,45,4,2,0.0,33
404666,21-384-03281,3281,KISHORENAGAR,25.0,90,4,2,78.0,45
404624,21-384-03281,3281,KISHORENAGAR,38.0,75,3,4,0.0,18
404663,21-384-03281,3281,KISHORENAGAR,20.0,36,4,2,12.0,3
404665,21-384-03281,3281,KISHORENAGAR,30.0,108,5,4,0.0,18
404623,21-384-03281,3281,KISHORENAGAR,60.0,119,5,4,0.0,12
404670,21-384-03281,3281,KISHORENAGAR,15.0,81,5,4,0.0,11
404615,21-384-03279,3281,KISHORENAGAR,20.0,54,4,4,0.0,2
404669,21-384-03281,3281,KISHORENAGAR,210.0,122,3,2,0.0,19
398544,21-381-03340,3340,NARASINGHPUR,0.0,4,4,4,1.0,1
404800,21-384-03277,3277,ATHMALLIK,4.0,26,4,2,1.0,0
404813,21-384-03277,3277,ATHMALLIK,73.0,202,3,4,0.0,60
404801,21-384-03277,3277,ATHMALLIK,10.0,270,5,4,0.0,0
404808,21-384-03277,3277,ATHMALLIK,11.0,89,2,2,0.0,4
404802,21-384-03277,3277,ATHMALLIK,16.0,41,1,2,0.0,0
404812,21-384-03277,3277,ATHMALLIK,30.0,47,5,4,0.0,2
404810,21-384-03277,3277,ATHMALLIK,17.0,115,2,2,0.0,0
404811,21-384-03277,3277,ATHMALLIK,20.0,224,2,2,0.0,0
404809,21-384-03277,3277,ATHMALLIK,10.0,62,2,2,0.0,0
404217,,3278,BANARPAL,20.0,57,3,3,0.0,13
403631,21-384-03282,3282,PALALAHADA,85.0,159,3,2,120.0,5
403660,21-384-03282,3282,PALALAHADA,70.0,145,4,2,25.0,15
403664,21-384-03282,3282,PALALAHADA,22.0,49,2,2,25.0,15
925430,21-384-03278,3278,BANARPAL,50.0,350,4,3,25.0,5
404173,21-384-03278,3278,BANARPAL,10.0,86,4,3,20.0,5
403630,21-384-03282,3282,PALALAHADA,156.0,365,3,2,120.0,12
403629,21-384-03282,3282,PALALAHADA,21.0,35,3,2,12.0,35
403628,21-384-03282,3282,PALALAHADA,70.0,101,4,2,5.0,78
403683,21-384-03282,3282,PALALAHADA,80.0,103,4,2,2.0,5
421087,21-393-03295,3295,SAINTALA,500.0,786,3,3,114.0,21
421053,21-393-03295,3295,SAINTALA,343.0,360,3,2,0.0,9
421051,21-393-03295,3295,SAINTALA,120.0,231,3,4,0.0,17
421086,21-393-03295,3295,SAINTALA,200.0,358,3,3,0.0,12
421050,21-393-03295,3295,SAINTALA,18.0,24,3,4,0.0,8
421052,21-393-03295,3295,SAINTALA,100.0,148,3,4,0.0,6
421055,21-393-03288,3295,SAINTALA,72.12,169,3,2,0.0,2
421088,21-393-03295,3295,SAINTALA,150.0,271,3,4,0.0,6
380359,21-370-03312,3316,BIJEPUR,5.0,180,3,4,55.0,48
380660,21-370-03314,3314,BHATLI,75.49,85,3,2,61.0,12
395436,21-378-03326,3326,CHANDABALI,1.0,3,4,4,0.0,2
394529,21-378-03324,3324,BHANDARIPOKHARI,12.8,43,3,1,2.0,5
414358,21-389-03358,3358,GUMMA,10.0,60,4,2,0.0,45
414476,21-389-03357,3358,GUMMA,32.0,154,4,2,0.0,36
414463,21-389-03357,3358,GUMMA,42.0,93,4,2,0.0,14
414465,,3358,GUMMA,40.0,119,4,2,1.0,12
414472,21-389-03357,3358,GUMMA,202.0,219,4,2,0.0,95
414462,,3358,GUMMA,30.0,288,4,2,0.0,95
414474,21-389-03357,3358,GUMMA,31.0,4,4,2,0.0,3
414471,21-389-03357,3358,GUMMA,215.0,121,4,2,0.0,15
414469,21-389-03357,3358,GUMMA,38.0,110,4,2,0.0,12
414464,21-389-03357,3358,GUMMA,14.57,66,4,2,0.0,45
414470,21-389-03357,3358,GUMMA,152.0,29,4,2,0.0,5
414473,21-389-03357,3358,GUMMA,30.0,28,4,2,0.0,5
414402,21-389-03357,3358,GUMMA,6.0,129,3,2,0.0,129
414403,21-389-03358,3358,GUMMA,20.0,205,4,2,0.0,0
414359,21-389-03358,3358,GUMMA,10.0,143,3,2,0.0,0
414405,21-389-03358,3358,GUMMA,10.0,56,3,4,0.0,56
414356,21-389-03357,3358,GUMMA,2.0,22,3,4,15.0,22
414355,21-389-03357,3358,GUMMA,6.0,52,3,2,0.0,50
414406,21-389-03358,3358,GUMMA,8.0,82,3,4,0.0,82
414404,21-389-03357,3358,GUMMA,2.0,44,3,4,0.0,44
414340,21-389-03357,3358,GUMMA,3.0,51,3,2,0.0,51
414335,21-389-03357,3358,GUMMA,12.0,88,3,2,0.0,88
414357,21-389-03357,3358,GUMMA,44.0,39,3,2,0.0,39
414341,21-389-03358,3358,GUMMA,2.0,76,3,2,0.0,76
414339,21-389-03357,3358,GUMMA,4.0,40,3,2,0.0,40
401641,21-382-03397,3394,BADCHANA,25.0,65,3,2,0.0,1
401629,21-382-03394,3394,BADCHANA,87.0,77,3,3,0.0,2
401714,21-382-03397,3394,BADCHANA,188.0,156,4,4,0.0,20
401642,21-382-03397,3394,BADCHANA,19.0,1,4,2,0.0,1
401627,21-382-03394,3394,BADCHANA,119.0,121,4,2,0.0,4
401822,21-382-03394,3394,BADCHANA,80.0,458,5,2,0.0,158
400760,21-382-03401,3401,KOREI,20.0,30,3,2,0.0,10
400684,21-382-03401,3401,KOREI,850.0,104,4,3,25.0,12
400757,21-382-03401,3401,KOREI,52.0,100,3,2,0.0,10
400758,21-382-03401,3401,KOREI,14.0,29,3,2,0.0,4
400754,21-382-03401,3401,KOREI,135.0,170,3,3,0.0,18
400759,21-382-03401,3401,KOREI,154.0,218,3,3,0.0,20
401823,21-382-03394,3394,BADCHANA,150.0,903,3,3,0.0,100
401643,21-382-03394,3394,BADCHANA,24.0,137,4,2,0.0,8
400977,21-382-03400,3400,JAJPUR,78.56,700,4,2,0.0,5
401025,,3400,JAJPUR,2.0,141,4,2,38.0,8
401111,21-382-03400,3400,JAJPUR,1.75,510,3,2,1.0,1
401032,,3400,JAJPUR,2.0,100,3,2,31.0,1
401138,21-382-03400,3400,JAJPUR,100.1,847,4,3,240.0,51
416950,,3433,TUMUDIBANDH,25.0,27,4,4,0.0,20
416988,21-386-03460,3433,TUMUDIBANDH,2.0,49,4,2,5.0,2
416757,21-395-03419,3433,TUMUDIBANDH,32.0,90,3,4,0.0,60
415786,21-390-03432,3432,TIKABALI,53.0,37,4,3,12.0,11
415783,21-390-03430,3432,TIKABALI,23.0,17,4,2,0.0,5
397033,21-379-03438,3438,MAHAKALAPADA,0.1,105,3,2,21.0,1
397034,21-379-03438,3438,MAHAKALAPADA,0.1,800,3,4,1.0,5
397031,21-379-03438,3438,MAHAKALAPADA,0.1,89,3,4,0.0,1
397062,21-379-03438,3438,MAHAKALAPADA,0.1,201,3,4,0.0,1
397030,21-379-03438,3438,MAHAKALAPADA,0.1,292,3,4,0.0,4
397038,21-379-03438,3438,MAHAKALAPADA,2.5,195,3,4,0.0,1
396990,21-379-03438,3438,MAHAKALAPADA,52.0,111,4,2,95.0,9
397131,21-379-03438,3438,MAHAKALAPADA,200.0,220,4,2,141.0,25
397101,21-379-03438,3438,MAHAKALAPADA,40.0,46,4,2,42.0,24
397001,21-379-03438,3438,MAHAKALAPADA,15.0,25,4,2,0.0,15
396996,21-379-03438,3438,MAHAKALAPADA,405.0,425,4,2,420.0,25
397022,21-379-03438,3438,MAHAKALAPADA,100.0,160,4,2,19.0,160
396995,21-379-03438,3438,MAHAKALAPADA,225.0,245,4,2,0.0,105
396991,21-379-03438,3438,MAHAKALAPADA,150.0,258,4,2,258.0,258
396933,21-379-03435,3438,MAHAKALAPADA,110.0,950,3,2,0.0,80
396992,21-379-03438,3438,MAHAKALAPADA,30.0,82,4,3,0.0,25
396959,21-379-03435,3438,MAHAKALAPADA,150.0,300,3,3,0.0,80
396932,21-379-03435,3438,MAHAKALAPADA,140.0,250,3,3,0.0,100
396937,21-379-03438,3438,MAHAKALAPADA,2.47,293,3,2,25.0,2
396936,21-379-03438,3438,MAHAKALAPADA,0.0,533,4,3,40.0,3
396935,21-379-03438,3438,MAHAKALAPADA,0.0,433,3,3,50.0,2
911477,21-379-03438,3438,MAHAKALAPADA,60.0,220,3,4,0.0,50
397071,21-379-03438,3438,MAHAKALAPADA,140.43,196,4,4,0.0,24
397027,21-379-03438,3438,MAHAKALAPADA,60.0,123,4,4,2.0,30
397068,21-379-03438,3438,MAHAKALAPADA,2.3,24,4,4,0.0,5
397074,21-379-03438,3438,MAHAKALAPADA,100.0,217,4,4,0.0,26
397020,21-379-03437,3438,MAHAKALAPADA,6.5,89,4,4,0.0,2
